"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
260001894809,"MÁRIO SÉRGIO MELO BARRETO","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","BRANCA",10000,381,2024
260001894811,"LUIZ CARLOS SANTOS SIQUEIRA","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","BRANCA",10000,261,2024
260002030367,"GLADSON OLIVEIRA ANDRADE","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PARDA",10000,282,2024
260002083525,"LÁZARO BISPO DOS SANTOS","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PRETA",10000,203,2024
260002083526,"ERIOSVALDO CAMPOS","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PRETA",10000,353,2024
260002083536,"CRISTIANO DE SANTANA SANTOS","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",10000,306,2024
260002083542,"CARLOS ALBERTO DE OLIVEIRA","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",10000,69,2024
260002083543,"ÂNGELA MARIA DE ALCÂNTARA","Aracaju","SE","Vereador","PSB","Suplente","FEM.","PARDA",10000,8,2024
260002083544,"CLEDSON WADSON SOUZA LIMA","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",10000,161,2024
260002083547,"ELLEN MATILDE RODRIGUES SANTOS","Aracaju","SE","Vereador","PSB","Suplente","FEM.","BRANCA",10000,67,2024
260002116964,"NEUMA RÚBIA FIGUEIREDO SANTANA","Aracaju","SE","Vereador","PV","Suplente","FEM.","PARDA",10000,42,2024
260002116977,"JOSÉ PEREIRA DA COSTA","Aracaju","SE","Vereador","PV","Suplente","MASC.","PARDA",10000,92,2024
260002116985,"AMANDA DE OLIVEIRA SANTOS","Aracaju","SE","Vereador","PV","Suplente","FEM.","PARDA",10000,114,2024
260002263073,"CARLA PATRICIA DOS SANTOS","Aracaju","SE","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",10000,14,2024
260002263083,"DJALMIR SANTOS","Aracaju","SE","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",10000,39,2024
260002266567,"MARCOS ANTONIO LOURENÇO SANTOS","Aracaju","SE","Vereador","PSOL","Suplente","MASC.","PRETA",10000,70,2024
260002266569,"PALOMA DUARTE","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PARDA",10000,60,2024
260002266572,"EVERTON RODRIGUES DOS SANTOS","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",10000,164,2024
260002266573,"ALEXSANDRO SANTOS DIAS","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",10000,101,2024
260002266578,"ROSANGELA ROSA REIS","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PARDA",10000,17,2024
260002281294,"RIVANDO DE GOIS RIBEIRO","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",10000,114,2024
260002378562,"JEANE MICHELE SANTOS GOMES","Aracaju","SE","Vereador","SOLIDARIEDADE","","FEM.","PARDA",10000,NA,2024
260002083548,"PRISCILLA SOBRAL FREITAS","Aracaju","SE","Vereador","PSB","Suplente","FEM.","PARDA",10200,102,2024
260002031815,"RICARDO SOARES FREIRES DA COSTA","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PARDA",10500,166,2024
260002083531,"ACÁCIA BATISTA SANTOS","Aracaju","SE","Vereador","PSB","Suplente","FEM.","PRETA",10680,55,2024
260002083533,"ANTONIO DA LUZ CARVALHO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","BRANCA",10680,546,2024
260002083537,"GERALDO LUIZ FERREIRA DOS SANTOS","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",10680,531,2024
260002083532,"CARLOS ALBERTO PALMEIRA SARMENTO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",11000,360,2024
260002083545,"MARCELO SANTOS DA CONCEIÇÃO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","BRANCA",11640,202,2024
260002116982,"WILANEY DA SILVA NASCIMENTO","Aracaju","SE","Vereador","PT","Não Eleito","MASC.","PARDA",11981.94,109,2024
260001908313,"ALECSANDRO DE MELO","Aracaju","SE","Vereador","PRD","Eleito por QP","MASC.","PARDA",12000,2938,2024
260002111336,"AURÉLIO LIMA BARRETO","Aracaju","SE","Vereador","NOVO","Não Eleito","MASC.","BRANCA",12394.54,212,2024
260002082502,"AVILETE SILVA CRUZ","Aracaju","SE","Vereador","AGIR","Não Eleito","FEM.","BRANCA",12398,70,2024
260002030360,"JOSÉ JOAQUIM SANTOS NASCIMENTO","Aracaju","SE","Vereador","PDT","Eleito por QP","MASC.","PARDA",12500,4804,2024
260002266560,"EDER MATOS MARTINS","Aracaju","SE","Vereador","PSOL","Suplente","MASC.","PARDA",12500,93,2024
260002030355,"REGIVALDO DE JESUS CLEMENTINO","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PARDA",13401.29,118,2024
260002030350,"ALAN ARAUJO DO NASCIMENTO SILVA","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PRETA",13490,308,2024
260002030356,"ALANDERSON GONÇALVES GOMES","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PRETA",13490,260,2024
260002030365,"JOSÉ AIRTON DE ALMEIDA","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PRETA",13490,153,2024
260002030369,"JACKSON TAVARES DOS SANTOS","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PARDA",13490,76,2024
260002030374,"CÍCERO JOSÉ DOS SANTOS","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PARDA",13490,134,2024
260002030370,"HAROLDO ANTONIO ARAUJO CARDOSO","Aracaju","SE","Vereador","PDT","Suplente","MASC.","BRANCA",13952.61,271,2024
260002266562,"WALLACE HENRIQUE DOS SANTOS","Aracaju","SE","Vereador","PSOL","Não Eleito","MASC.","PRETA",14000,133,2024
260002082522,"PATRICIA RODRIGUES SOUZA","Aracaju","SE","Vereador","AGIR","Não Eleito","FEM.","PRETA",14700,97,2024
260002030376,"ENÉZIO LUIZ DOS SANTOS","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PRETA",14730,332,2024
260001885405,"MÁCIO JOAQUIM DOS SANTOS","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","MASC.","BRANCA",15000,306,2024
260001885422,"LUCIANO VALENÇA BORGES FILHO","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","MASC.","BRANCA",15000,68,2024
260001894787,"JORGE SANTOS GOMES","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",15000,30,2024
260001894788,"MARIA FERNANDA MUNIZ VITURINO","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","PARDA",15000,55,2024
260001894789,"MARIA DO SOCORRO FERREIRA","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","BRANCA",15000,113,2024
260001894790,"IRMA KARLA FREIRE BARBOSA","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","PARDA",15000,131,2024
260001894796,"CRISTIANE VIEIRA ANDRADE","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","PARDA",15000,10,2024
260001894797,"JOSE EDINILZO NOGUEIRA SANTOS","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",15000,106,2024
260001894806,"MARINA MARIE ARAMAKI","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","AMARELA",15000,174,2024
260001894810,"JOANA D'ARC SANTOS DA CONCEIÇÃO","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","PRETA",15000,43,2024
260002030375,"ADILMA GOMES SANTOS","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PRETA",15000,778,2024
260002083541,"LEYLA DA PAIXÃO SOUZA","Aracaju","SE","Vereador","PSB","Suplente","FEM.","PARDA",15000,540,2024
260001894802,"LOURIVAL BIBI","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",15042,40,2024
260002030368,"MARIA DE LOURDES GOUVEIA MENEZES","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PRETA",15062.61,185,2024
260001894801,"PAULO PRAXEDES DA CONCEIÇÃO","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",15114.5,52,2024
260001894807,"WANDEKLARQSON CÉSAR SANTOS SILVA","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PRETA",15130.5,96,2024
260002116980,"MARCIO SANTANA DÓRIA","Aracaju","SE","Vereador","PV","Suplente","MASC.","PARDA",16000,960,2024
260001894805,"JARD ANDERSON DE ALMEIDA SOUZA","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","BRANCA",17500,339,2024
260002083530,"ANDREA LUIZA DA SILVA MIGUEZ DE SEABRA","Aracaju","SE","Vereador","PSB","Suplente","FEM.","BRANCA",17500,93,2024
260002030359,"ROSIMEIRE MOTA DO CARMO","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PRETA",19552,173,2024
260001916968,"JOSINETE FRANCISCA DOS SANTOS","Aracaju","SE","Vereador","UNIÃO","Suplente","FEM.","PRETA",19560,85,2024
260001916973,"GLACILINO GUIMARAES SANTOS","Aracaju","SE","Vereador","UNIÃO","Suplente","MASC.","PARDA",19560,50,2024
260002030364,"ÂNGELA MARIA SANTANA ARAÚJO DE MIRANDA","Aracaju","SE","Vereador","PDT","Suplente","FEM.","BRANCA",19730,795,2024
260001885400,"JOSÉ NIVALDO DOS SANTOS","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","MASC.","PRETA",20000,146,2024
260001885407,"ÍTALO MATHEUS ALMEIDA DOS SANTOS","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","MASC.","PARDA",20000,228,2024
260001885409,"DIANA LEOZINA DE MENEZES SANTANA","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","FEM.","BRANCA",20000,214,2024
260001885417,"JULIANA SOUSA SANTOS","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","FEM.","PRETA",20000,221,2024
260001885418,"LAURA FIGUEIREDO GOMES","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","FEM.","SEM INFORMAÇÃO",20000,13,2024
260001894798,"JUAREZ DE LIMA OLIVEIRA II","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","BRANCA",20000,1573,2024
260001894808,"JOSÉ AILTON SANTOS","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PRETA",20000,496,2024
260001937752,"MARIA SANTOS DIAS","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PRETA",20000,281,2024
260002031794,"FRANCISCO DE ASSIS SANTANA ROCHA","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PARDA",20000,35,2024
260002031816,"HICARA CAET LEITE","Aracaju","SE","Vereador","PSD","Suplente","FEM.","BRANCA",20000,27,2024
260002114816,"EDNA MARTINEZ","Aracaju","SE","Vereador","PP","Suplente","FEM.","BRANCA",20000,27,2024
260002114829,"MARIA DE FÁTIMA BERNARDO DOS SANTOS","Aracaju","SE","Vereador","PP","Suplente","FEM.","PRETA",20000,102,2024
260002116986,"JOSÉ DE SOUZA SANTOS","Aracaju","SE","Vereador","PV","Suplente","MASC.","PARDA",20000,190,2024
260001908332,"LAYSE SANTIAGO COSTA JASMIM","Aracaju","SE","Vereador","PRD","Suplente","FEM.","BRANCA",20100,1021,2024
260001894795,"JORGE HENRIQUE DOS SANTOS","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",20189.5,116,2024
260002030363,"CRISTIANO DIAS DE MENEZES","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PARDA",20230,503,2024
260002030372,"JOSE EDNALVO ROSENDO DOS SANTOS","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PARDA",20232.61,426,2024
260002001091,"ROBSON GOMES DOS SANTOS","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PARDA",20500,298,2024
260002001095,"KETRY SILVA GUIMARAES LEITAO","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","FEM.","BRANCA",20500,110,2024
260002001096,"LUIZ CARLOS DE ALMEIDA","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PARDA",20500,146,2024
260002001097,"RAIMUNDO RIBEIRO EVANGELISTA","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PRETA",20500,36,2024
260002001098,"WILSA MARIA DE SOUSA OLIVEIRA","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","FEM.","BRANCA",20500,40,2024
260002001101,"BONFIM FRANCISCO DOS SANTOS","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PRETA",20500,40,2024
260002001102,"DAVI CARVALHO VALENÇA","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PARDA",20500,602,2024
260002001104,"ANDREA MODESTO DOS SANTOS","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","FEM.","BRANCA",20500,7,2024
260002001111,"ROBERTO ALVES GUIMARAES","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","BRANCA",20500,149,2024
260002001109,"IVAN LIMA TAVARES","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","BRANCA",21000,534,2024
260001916956,"GILBERTO DOSEA DOS SANTOS","Aracaju","SE","Vereador","UNIÃO","Suplente","MASC.","PARDA",21292.5,60,2024
260002001106,"GEOVANIO CELESTINO SANTOS","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PRETA",21500,1062,2024
260001894791,"ANDREZA DE ALMEIDA ACIOLI","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","BRANCA",22000,95,2024
260001894804,"ELIZABETE MARIA DE JESUS","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","PARDA",22000,158,2024
260002083524,"LUCIANA CÂNDIDA DÉDA CHAGAS DE MELO","Aracaju","SE","Vereador","PSB","Suplente","FEM.","BRANCA",22000,1496,2024
260001908321,"MAURICIO DA CUNHA IUNES","Aracaju","SE","Vereador","PRD","Suplente","MASC.","BRANCA",22090,1573,2024
260001916953,"RONALD VIEIRA DAMASCENO","Aracaju","SE","Vereador","UNIÃO","Suplente","MASC.","BRANCA",22125,49,2024
260002001103,"FABIO FERNANDES SANTOS","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PARDA",22500,109,2024
260001971621,"JOALDO BARRETO SANTANA","Aracaju","SE","Vereador","DC","Não Eleito","MASC.","BRANCA",23060,532,2024
260002116981,"LARISSA GRASIELA TRINDADE SILVA","Aracaju","SE","Vereador","PT","Suplente","FEM.","PARDA",23963.88,167,2024
260002116988,"NEWTON MARCOS DOS SANTOS","Aracaju","SE","Vereador","PT","Suplente","MASC.","PRETA",23963.88,56,2024
260001916964,"LUAN DE SOUZA FONTES","Aracaju","SE","Vereador","UNIÃO","Suplente","MASC.","PARDA",24329.16,59,2024
260001894800,"CLEBER ALVES VIEIRA","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",25000,87,2024
260001937761,"JAILSON SANTOS DE ARAUJO","Aracaju","SE","Vereador","PODE","Suplente","MASC.","PARDA",25000,193,2024
260001997597,"NERES FELIX DOS SANTOS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","BRANCA",25000,226,2024
260001997598,"MARCOS VINICIUS FERREIRA GOMES","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PRETA",25000,258,2024
260001997600,"JAILSON FARIAS DOS SANTOS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PRETA",25000,823,2024
260001997603,"UBIRACI RABELO DE LIMA","Aracaju","SE","Vereador","MDB","Suplente","MASC.","BRANCA",25000,1993,2024
260001997604,"JOSE ROBERTO VIEIRA SANTOS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PARDA",25000,244,2024
260001997606,"ANA LÚCIA LIMA DA ROCHA","Aracaju","SE","Vereador","MDB","Suplente","FEM.","BRANCA",25000,617,2024
260001997608,"ANNE KARYNE LEMOS VASCONCELOS","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PARDA",25000,295,2024
260001997609,"EVALDO FERNANDES CAMPOS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","BRANCA",25000,273,2024
260001997610,"ÁLVARO BENTO DOS SANTOS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PARDA",25000,1545,2024
260001997615,"SILVÂNIA SANTOS DE SOUSA","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PRETA",25000,453,2024
260001997616,"DANIEL SANTOS FILHO","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PARDA",25000,99,2024
260001997617,"DAVI BOMFIM DOS SANTOS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PARDA",25000,401,2024
260002083528,"CARLOS MAX PREJUIZO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PRETA",25000,1436,2024
260002083534,"EMANUEL MESSIAS SILVA NASCIMENTO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",25000,1720,2024
260002083535,"NUBIA MARIA SANTOS LOPES DIAS","Aracaju","SE","Vereador","PSB","Suplente","FEM.","PRETA",25000,443,2024
260002266565,"LIVIA MARIA BORGES DE OLIVEIRA","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PARDA",25000,233,2024
260002266571,"RAILDO RAMOS DE QUEIROZ","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",25000,141,2024
260002266577,"REBECA SILVA SOUSA","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PARDA",25000,322,2024
260001997599,"ADRIANO SOUZA SANTANA","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PARDA",25400,933,2024
260001997605,"ALINE ALVES MELO","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PARDA",25470,178,2024
260002266563,"CARLOS BATISTA ALVES NETO","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",25490,423,2024
260001997602,"SILVANEIDE RIBEIRO DE SOUZA","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PARDA",26660,298,2024
260002083550,"LUIZ SANTANA DE CARVALHO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",27500,1174,2024
260001885419,"JEOVA LUIZ DE OLIVEIRA","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PARDA",28000,118,2024
260001916958,"MARINA SANTOS SILVA","Aracaju","SE","Vereador","UNIÃO","","FEM.","INDÍGENA",29340,NA,2024
260001894792,"MAMEDIO FAUSTINO DE BARROS SANTOS","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",30000,259,2024
260001894794,"EVERTON DOS SANTOS","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PRETA",30000,804,2024
260001894812,"LUDWIG OLIVEIRA","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","BRANCA",30000,473,2024
260001927143,"GILZA ARAÚJO DOS SANTOS","Aracaju","SE","Vereador","PL","Suplente","FEM.","PARDA",30000,67,2024
260001927145,"MARIA AUXILIADORA MACEDO FRAGA E SILVA","Aracaju","SE","Vereador","PL","Suplente","FEM.","PARDA",30000,298,2024
260001927148,"ERONEIDE SOUZA DE BRITO CARDOSO","Aracaju","SE","Vereador","PL","Suplente","FEM.","PARDA",30000,185,2024
260001927160,"JOSÉ ALAILSON VIEIRA SANTOS","Aracaju","SE","Vereador","PL","Suplente","MASC.","PARDA",30000,242,2024
260001937755,"MARCOS BATISTA DOS SANTOS","Aracaju","SE","Vereador","PODE","Suplente","MASC.","PARDA",30000,89,2024
260002031800,"JULIO CESAR SOUZA JUNIOR","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PRETA",30000,110,2024
260002031810,"ALISSON AZEVEDO GOIS","Aracaju","SE","Vereador","PSD","Suplente","MASC.","AMARELA",30000,119,2024
260002031811,"HIGOR FERREIRA BARROS","Aracaju","SE","Vereador","PSD","Suplente","MASC.","BRANCA",30000,91,2024
260002083539,"ALINE MONTEIRO DOS SANTOS","Aracaju","SE","Vereador","PSB","Suplente","FEM.","PARDA",30000,1331,2024
260002114819,"RUBENVAL OLIVEIRA MEIRA","Aracaju","SE","Vereador","PP","Suplente","MASC.","PARDA",30000,74,2024
260001916974,"DICLA SOARES DOS PRAZERES OLIVEIRA","Aracaju","SE","Vereador","UNIÃO","Suplente","FEM.","PARDA",30271.66,89,2024
260001997601,"ADRIANO MACHADO BANDEIRA","Aracaju","SE","Vereador","MDB","Suplente","MASC.","PRETA",30311.41,1392,2024
260001997614,"GEORLIZE OLIVEIRA COSTA TELES","Aracaju","SE","Vereador","MDB","Suplente","FEM.","BRANCA",30350,2165,2024
260001894813,"DOUGIVAL ALVES VASCONCELOS","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",30457.95,92,2024
260002031795,"RICARDO LOPES DOS SANTOS","Aracaju","SE","Vereador","PSD","Suplente","MASC.","BRANCA",31000,520,2024
260002114821,"ESTER OLIVEIRA DOS SANTOS","Aracaju","SE","Vereador","PP","Suplente","FEM.","PRETA",32297,102,2024
260002114822,"EVANDRO BARROS MENEZES","Aracaju","SE","Vereador","PP","Suplente","MASC.","PARDA",32297,155,2024
260002114832,"WAGNER DA SILVA LARANJEIRA","Aracaju","SE","Vereador","PP","Suplente","MASC.","PRETA",32297,52,2024
260002114839,"SEVERINO GONÇALVES DA SILVA","Aracaju","SE","Vereador","PP","Suplente","MASC.","PARDA",32297,128,2024
260002031798,"CAMILLA SANTANA VIEIRA","Aracaju","SE","Vereador","PSD","Suplente","FEM.","BRANCA",33490,62,2024
260002031804,"CARIOLANDO SILVA DOS SANTOS","Aracaju","SE","Vereador","PSD","Suplente","MASC.","BRANCA",33490,53,2024
260002031814,"JOSE DONISETE ARAGÃO","Aracaju","SE","Vereador","PSD","Suplente","MASC.","BRANCA",33490,45,2024
260001885408,"LUIZ EDUARDO OLIVEIRA","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","MASC.","PARDA",35000,286,2024
260001885413,"GLEICE ANE QUEIROZ","Aracaju","SE","Vereador","CIDADANIA","Não Eleito","FEM.","BRANCA",35000,497,2024
260002001087,"CLERISTON DE SANTANA MENEZES","Aracaju","SE","Vereador","REPUBLICANOS","Não Eleito","MASC.","PRETA",35000,317,2024
260002116969,"LUCIANA SANTANA SANTOS","Aracaju","SE","Vereador","PV","Suplente","FEM.","PARDA",35000,87,2024
260002116966,"ARIOCOSVIQUE DA SILVA FORTES","Aracaju","SE","Vereador","PT","Suplente","MASC.","BRANCA",35240.99,465,2024
260002116984,"CRISTIANE PRADO MENEZES GUILL","Aracaju","SE","Vereador","PT","Suplente","FEM.","BRANCA",35240.99,268,2024
260001997612,"MARA LÚCIA DE PAULA","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PRETA",37795.43,22,2024
260001997613,"NELSON DE FARIAS","Aracaju","SE","Vereador","MDB","Suplente","MASC.","BRANCA",37795.43,40,2024
260002083529,"MARCEL VINICIUS CUNHA AZEVEDO","Aracaju","SE","Vereador","PSB","Suplente","MASC.","BRANCA",39369.6,1983,2024
260002030357,"CLAUDICEIA DANTAS SANTOS","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PARDA",39495.61,203,2024
260001885403,"JOÃO ROBERTO RESENDE DA COSTA SANTOS","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PARDA",40000,205,2024
260001885415,"ALEXSANDRO LINO DA CONCEIÇÃO SILVA","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","BRANCA",40000,220,2024
260001894793,"MICHELLE DA SILVA GOES","Aracaju","SE","Vereador","AVANTE","Não Eleito","FEM.","BRANCA",40000,226,2024
260002266568,"ELIANA SOUZA DA SILVA","Aracaju","SE","Vereador","PSOL","Suplente","FEM.","PRETA",40200,39,2024
260002281293,"MARIA JOSE SALVADOR ALMEIDA","Aracaju","SE","Vereador","PSOL","Suplente","FEM.","PARDA",40214.41,138,2024
260002114813,"ADALTO VIEIRA ARAGÃO","Aracaju","SE","Vereador","PP","Suplente","MASC.","BRANCA",42297,83,2024
260002114817,"THALLES GOMES DOS SANTOS","Aracaju","SE","Vereador","PP","Suplente","MASC.","PARDA",42297,302,2024
260002030352,"AVANIZE MADALENA DOS SANTOS","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PARDA",44390,672,2024
260001885412,"ELVES DE MENEZES SANTOS CAVALCANTE","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PARDA",45000,453,2024
260001885414,"JÉSSICA JUSSARA SANTOS FONSECA","Aracaju","SE","Vereador","PSDB","Não Eleito","FEM.","BRANCA",45000,42,2024
260001997611,"LENICE RAMOS OLIVEIRA","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PARDA",45462.09,424,2024
260001997619,"LAURA LEITE DIAS RODRIGUES","Aracaju","SE","Vereador","MDB","Suplente","FEM.","PARDA",46267.43,81,2024
260001885404,"BYANKA BRITO GODOLPHIM","Aracaju","SE","Vereador","PSDB","Não Eleito","FEM.","BRANCA",46900,298,2024
260001916975,"AMINTAS OLIVEIRA BATISTA","Aracaju","SE","Vereador","UNIÃO","Suplente","MASC.","PRETA",48900,160,2024
260002116967,"JOAQUIM ANTONIO FERREIRA DE SOUZA","Aracaju","SE","Vereador","PV","Suplente","MASC.","PARDA",49650,771,2024
260001885411,"WENDELL DE OLIVEIRA SANTOS","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PRETA",50000,571,2024
260001927144,"IÊDA SUZANA WALOIS RODRIGUES NASCIMENTO","Aracaju","SE","Vereador","PL","Suplente","FEM.","BRANCA",50000,155,2024
260001927150,"WESLEY BRITO MATOS","Aracaju","SE","Vereador","PL","Suplente","MASC.","PARDA",50000,1059,2024
260001927155,"FRANCISCO FÉLIX DA SILVA NETO","Aracaju","SE","Vereador","PL","Suplente","MASC.","BRANCA",50000,1685,2024
260001927157,"JOSENILTON MENEZES SANTOS","Aracaju","SE","Vereador","PL","Suplente","MASC.","PARDA",50000,967,2024
